Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Std,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Bwd Packets/s,SYN Flag Count,URG Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,min_seg_size_forward,Active Mean,Active Std,Inbound,Label
6,107347063,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,240,0,0.0,0,0,0.0,5840,-1,20,12.75,23.5,1,Syn
6,115314081,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,320,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,107254325,18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,360,40,0.0186472666719966,0,0,0.0,5840,0,20,10.125,25.809397513308983,1,Syn
6,111376724,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,320,0,0.0,0,0,0.0,5840,-1,20,20.2,26.30019011338131,1,Syn
6,110590347,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,200,40,0.0180847610506186,0,0,0.0,5840,0,20,33.33333333333333,56.0029761113937,1,Syn
6,117737276,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,320,0,0.0,0,0,0.0,5840,-1,20,16.857142857142858,22.8796020611415,1,Syn
6,108260907,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,240,0,0.0,0,0,0.0,5840,-1,20,13.0,24.0,1,Syn
6,116015437,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,280,40,0.0172390851745013,0,0,0.0,5840,0,20,1.75,1.5,1,Syn
6,88269514,12,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,240,40,0.0226578793670485,0,0,0.0,5840,0,20,11.6,23.702320561497768,1,Syn
6,135,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0,40,40,14814.814814814814,0,0,1.0,5840,0,20,0.0,0.0,1,Syn
6,105037685,12,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,240,40,0.0190407852191334,0,0,0.0,5840,0,20,18.0,38.01315561749642,1,Syn
6,85,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0,40,40,23529.41176470588,0,0,1.0,5840,0,20,0.0,0.0,1,Syn
6,96815722,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,8.833333333333332,19.18766965180156,1,Syn
6,108269349,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,29.4,25.92874852359828,1,Syn
6,94106625,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200,0,0.0,0,0,0.0,5840,-1,20,17.0,27.71281292110204,1,Syn
6,116517626,18,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81187920.0,11598274.285714284,0.0,0,360,160,0.0686591400343154,0,0,0.0,5840,0,20,65.16666666666667,56.15484544246085,1,Syn
6,209,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0,40,40,9569.37799043062,0,0,1.0,5840,0,20,0.0,0.0,1,Syn
6,107031683,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,320,40,0.018686055791536,0,0,0.0,5840,0,20,16.2,33.988233257996804,1,Syn
6,115633821,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,320,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,45,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,40,40,44444.444444444445,0,0,1.0,5840,0,20,0.0,0.0,1,Syn
6,105172563,18,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56529692.0,11305938.4,1.0,0,360,120,0.0570490993929662,0,0,0.0,5840,0,20,33.42857142857143,44.17713263238174,1,Syn
6,89424098,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,240,40,0.0223653360193803,0,0,0.0,5840,0,20,32.66666666666667,54.84827557301445,1,Syn
6,116149760,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,240,40,0.0172191487954861,0,0,0.0,5840,0,20,1.0,0.0,1,Syn
6,106116640,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,320,0,0.0,0,0,0.0,5840,-1,20,994555.25,1989108.5,1,Syn
6,104332020,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,240,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,111787614,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,320,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,111370108,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,320,0,0.0,0,0,0.0,5840,-1,20,25.33333333333333,26.673332500208268,1,Syn
6,116597661,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,160,0,0.0,0,0,0.0,5840,-1,20,1.5,0.7071067811865476,1,Syn
6,110644100,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88695307.0,29565102.333333336,1.0,0,320,80,0.0361519502621468,0,0,0.0,5840,0,20,35.83333333333333,40.17171475885323,1,Syn
6,98930399,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,10.6,21.46625258399798,1,Syn
6,106056200,18,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23197500.0,7732500.0,1.0,0,360,80,0.0377158525385597,0,0,0.0,5840,0,20,28.71428571428571,49.48304182820039,1,Syn
6,113429174,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,320,0,0.0,0,0,0.0,5840,-1,20,1.1666666666666667,0.4082482904638629,1,Syn
6,112153628,18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,360,40,0.0178326821491677,0,0,0.0,5840,0,20,450261.2857142858,1191253.8115546878,1,Syn
6,115511966,16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78411827.0,15682365.4,0.0,0,320,120,0.051942670597434,0,0,0.0,5840,0,20,47.83333333333334,57.53752398797386,1,Syn
6,115000635,16,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,320,40,0.0173912083181105,0,0,0.0,5840,0,20,8.571428571428571,20.03211706948904,1,Syn
6,101401263,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,280,40,0.019723620207768,0,0,0.0,5840,0,20,1.0,0.0,1,Syn
6,114110295,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,21.0,32.22421449779653,1,Syn
6,108228748,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84820975.0,28273658.333333336,1.0,0,320,80,0.036958757020824,0,0,0.0,5840,0,20,52.83333333333333,47.12288898896869,1,Syn
6,115327944,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360,0,0.0,0,0,0.0,5840,-1,20,23.75,26.297972038416447,1,Syn
6,116568671,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,16.2,21.568495543268657,1,Syn
6,104212419,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,240,0,0.0,0,0,0.0,5840,-1,20,20.0,26.019223662515373,1,Syn
6,99960505,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,8067849,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,6281274,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,115187535,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,240,0,0.0,0,0,0.0,5840,-1,20,24.25,26.849891371599004,1,Syn
6,115039746,22,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79071444.0,26357148.0,1.0,0,440,80,0.0347705913745671,0,0,0.0,5840,0,20,75.16666666666667,102.5327589927564,1,Syn
6,117052754,14,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,280,40,0.0170863130653038,0,0,0.0,5840,0,20,16.5,37.96709101313926,1,Syn
6,105382905,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,320,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,77951241,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,160,0,0.0,0,0,0.0,5840,-1,20,25.5,34.648232278140824,1,Syn
6,113563357,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69285055.0,23095018.333333336,0.0,0,240,80,0.0352226290739186,0,0,0.0,5840,0,20,31.0,45.005555212662365,1,Syn
6,114617679,20,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24347444.0,8115814.666666666,1.0,0,400,80,0.034898630254064,0,0,0.0,5840,0,20,44.57142857142857,47.34925956076168,1,Syn
6,100133142,16,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,48.0,48.0,0,320,40,0.0199734070064434,0,0,0.0,5840,0,20,1.0,0.0,1,Syn
6,103226640,16,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34680523.0,11560174.333333332,1.0,0,320,80,0.0387496870962766,0,0,0.0,5840,0,20,32.285714285714285,52.7532440889161,1,Syn
6,102238489,16,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8703391.0,2901130.333333333,1.0,0,320,80,0.0391242088877115,0,0,0.0,5840,0,20,26.83333333333333,42.47548312458221,1,Syn
6,117429904,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,280,40,0.0170314368987306,0,0,0.0,5840,0,20,17.333333333333332,40.00833246545857,1,Syn
6,109958855,18,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78445201.0,26148400.333333336,0.0,0,360,80,0.036377243106069,0,0,0.0,5840,0,20,51.66666666666667,46.1244692833063,1,Syn
6,113538469,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,13.0,24.0,1,Syn
6,113116944,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,114890110,18,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52715426.0,10543085.2,1.0,0,360,120,0.0522238163058595,0,0,0.0,5840,0,20,37.142857142857146,46.01604275115572,1,Syn
6,5120376,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,80,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,109595716,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,114292090,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,320,0,0.0,0,0,0.0,5840,-1,20,20.4,26.111300235721693,1,Syn
6,104701258,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,864772.4,1933687.076380716,1,Syn
6,94619913,16,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,320,40,0.0211371997351128,0,0,0.0,5840,0,20,15.857142857142858,39.30830519295963,1,Syn
6,1509239,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,80,0,0.0,0,0,0.0,5840,-1,20,0.0,0.0,1,Syn
6,108253405,14,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8767221.0,2922407.0,1.0,0,280,80,0.0369503388831048,0,0,0.0,5840,0,20,45.33333333333333,39.988331631448034,1,Syn
6,5685188,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,80,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,7657165,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,80,0,0.0,0,0,0.0,5840,-1,20,47.0,0.0,1,Syn
6,111265072,14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800000.0,2266666.666666667,1.0,0,280,80,0.0359501856970892,0,0,0.0,5840,0,20,42.0,56.83308895353129,1,Syn
6,117998506,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,240,0,0.0,0,0,0.0,5840,-1,20,11.2,22.80789337049785,1,Syn
6,88870964,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,1.2,0.4472135954999579,1,Syn
6,106133149,14,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30297102.0,10099034.0,1.0,0,280,80,0.0376885076687962,0,0,0.0,5840,0,20,58.66666666666666,51.59328121632376,1,Syn
6,95536069,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,111999741,18,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66382385.0,22127461.666666664,1.0,0,360,80,0.0357143683037624,0,0,0.0,5840,0,20,14.749999999999998,25.81666128685117,1,Syn
6,108365486,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360,0,0.0,0,0,0.0,5840,-1,20,758329.9999999999,1695675.1933094382,1,Syn
6,106644480,14,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0,280,40,0.0187539008113687,0,0,0.0,5840,0,20,10.833333333333332,24.08664913736792,1,Syn
6,105610130,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,8.666666666666668,18.7794213613377,1,Syn
6,112169860,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112169761.0,37389920.33333333,1.0,0,320,80,0.0356602031954038,0,0,0.0,5840,0,20,21.0,44.16446535394717,1,Syn
6,106139324,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,116757942,18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,0,360,40,0.0171294557418629,0,0,0.0,5840,0,20,770185.6666666665,1886488.406249629,1,Syn
6,110054953,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,240,40,0.0181727395767458,0,0,0.0,5840,0,20,50.5,70.0035713374682,1,Syn
6,102002076,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,240,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,6162463,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,80,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,88370755,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13092220.0,4364073.333333334,1.0,0,240,80,0.0452638432250578,0,0,0.0,5840,0,20,25.500000000000004,28.583211855912904,1,Syn
6,117312319,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12835579.0,4278526.333333334,1.0,0,320,80,0.034097015847074,0,0,0.0,5840,0,20,41.833333333333336,48.21376013822886,1,Syn
6,116725249,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,1.1666666666666663,0.4082482904638629,1,Syn
6,99283441,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,320,40,0.0201443461251509,0,0,0.0,5840,0,20,26.6,57.243340223994615,1,Syn
6,110596965,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,8.833333333333334,19.187669651801567,1,Syn
6,112935139,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,200,40,0.0177092800142566,0,0,0.0,5840,0,20,27.0,45.033320996790806,1,Syn
6,112172806,18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,360,40,0.0178296333248541,0,0,0.0,5840,0,20,23.85714285714285,43.956146977901255,1,Syn
6,103964350,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,280,40,0.0192373635770338,0,0,0.0,5840,0,20,34.66666666666667,58.3123771881522,1,Syn
6,110002714,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200,0,0.0,0,0,0.0,5840,-1,20,24.5,27.13546265191241,1,Syn
6,111478195,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,8.333333333333334,17.962924780409967,1,Syn
6,116508141,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,320,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,8287411,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,80,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,114001201,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,320,40,0.0175436748249696,0,0,0.0,5840,0,20,25.33333333333333,41.1274442029488,1,Syn
6,115033242,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,9.8,19.677398201998148,1,Syn
6,91174994,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38451683.0,12817227.666666668,1.0,0,200,80,0.0438716782366884,0,0,0.0,5840,0,20,40.0,49.44357052910586,1,Syn
6,114229077,18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360,40,0.0175086768844328,0,0,0.0,5840,0,20,14.375,37.83021279348029,1,Syn
6,113952114,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,320,0,0.0,0,0,0.0,5840,-1,20,8.833333333333334,19.187669651801567,1,Syn
6,108362261,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,320,0,0.0,0,0,0.0,5840,-1,20,10.4,21.01903898849802,1,Syn
6,108213344,18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,360,40,0.0184820090209946,0,0,0.0,5840,0,20,26.57142857142857,44.263819472405615,1,Syn
6,116564990,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,117977398,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,9.166666666666668,20.00416623272929,1,Syn
6,109087680,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,240,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,98996739,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,240,40,0.020202685666242,0,0,0.0,5840,0,20,35.0,58.88972745734182,1,Syn
6,111312956,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,2.0,0.0,1,Syn
6,100910613,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82111547.0,27370515.666666664,0.0,0,320,80,0.0396390417329047,0,0,0.0,5840,0,20,15.2,31.752165280497017,1,Syn
6,110390138,18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,360,40,0.0181175604654104,0,0,0.0,5840,0,20,18.625,49.44820522526576,1,Syn
6,85,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,0,40,40,23529.41176470588,0,0,1.0,5840,0,20,0.0,0.0,1,Syn
6,106197432,18,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72983220.0,14596644.0,1.0,0,360,120,0.0564985413206601,0,0,0.0,5840,0,20,31.714285714285715,39.52937424968208,1,Syn
6,115438933,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,24.75,26.86230320231929,1,Syn
6,96,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,46.0,46.0,0,40,40,20833.33333333333,0,0,1.0,5840,0,20,0.0,0.0,1,Syn
6,116864958,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360,0,0.0,0,0,0.0,5840,-1,20,7.857142857142858,17.705258836746513,1,Syn
6,108330031,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,1.25,0.5,1,Syn
6,99004151,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,320,40,0.0202011731811123,0,0,0.0,5840,0,20,15.142857142857144,36.97940224606383,1,Syn
6,105375838,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,280,40,0.0189796829895673,0,0,0.0,5840,0,20,35.2,76.47352483049279,1,Syn
6,9478828,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,106829210,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,10.4,21.01903898849802,1,Syn
6,111001187,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,320,0,0.0,0,0,0.0,5840,-1,20,9.166666666666668,19.518367418067182,1,Syn
6,80116752,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,200,40,0.0249635681686147,0,0,0.0,5840,0,20,70.5,31.819805153394647,1,Syn
6,107285833,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,320,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,106413458,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,280,40,0.0187946152450003,0,0,0.0,5840,0,20,32.2,48.34459638884164,1,Syn
6,109435294,16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102394040.0,20478808.0,1.0,0,320,120,0.0548269190011039,0,0,0.0,5840,0,20,40.285714285714285,50.473472523410045,1,Syn
6,102,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,55.0,55.0,0,40,40,19607.843137254906,0,0,1.0,5840,0,20,0.0,0.0,1,Syn
6,114816273,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,240,40,0.0174191336100937,0,0,0.0,5840,0,20,21.25,40.5,1,Syn
6,110597129,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,320,0,0.0,0,0,0.0,5840,-1,20,782270.8333333335,1916161.9328387063,1,Syn
6,116445195,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,320,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,109503105,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,240,40,0.0182643222765235,0,0,0.0,5840,0,20,35.66666666666667,60.04442799572108,1,Syn
6,103350433,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,280,40,0.0193516363884029,0,0,0.0,5840,0,20,26.0,50.0,1,Syn
6,96446601,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,320,0,0.0,0,0,0.0,5840,-1,20,9.333333333333334,19.92653172698818,1,Syn
6,109221216,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,280,40,0.0183114606598044,0,0,0.0,5840,0,20,26.0,50.0,1,Syn
6,106553584,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,320,0,0.0,0,0,0.0,5840,-1,20,10.8,21.91346617949793,1,Syn
6,106402053,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,101015893,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,320,40,0.0197988647192378,0,0,0.0,5840,0,20,21.83333333333333,33.73079700609914,1,Syn
6,99745972,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,240,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,96680014,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,160,0,0.0,0,0,0.0,5840,-1,20,24.5,33.23401871576773,1,Syn
6,106759858,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,240,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,114720854,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,98513622,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,320,40,0.0203017609077453,0,0,0.0,5840,0,20,425009.75,849983.5003400065,1,Syn
6,111309655,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,320,0,0.0,0,0,0.0,5840,-1,20,1.0,0.0,1,Syn
6,117225101,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,0,0.0,0,0,0.0,5840,-1,20,10.8,21.91346617949794,1,Syn
